,index,STN_LABEL,AccidentSeverityCategory,COM_NAME,# of accidents,AccidentUID,AccidentType,AccidentType_de,AccidentType_fr,AccidentType_it,AccidentType_en,AccidentSeverityCategory_de,AccidentSeverityCategory_fr,AccidentSeverityCategory_it,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_de,RoadType_fr,RoadType_it,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_de,AccidentMonth_fr,AccidentMonth_it,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_de,AccidentWeekDay_fr,AccidentWeekDay_it,AccidentWeekDay_en,AccidentHour,AccidentHour_text,geometry,latitude,longitude,Punkt,STR_NORTHING,STR_EASTING,STR_ESID,geom,address,Street_Name,Zip_Codes
434,2570,Buchenweg,as1,Merenschwand,1,7C6445F1F1907995E05328B9D80AD303,at9,Tierunfall,accident impliquant des animaux,Incidente con animali,Accident involving animal(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2621671,1233407,BE,981,2018,10,Oktober,octobre,Ottobre,October,aw402,Dienstag,mardi,Martedì,Tuesday,19,19h-20h,,47.25122172,7.724901016,POINT (7.724901016210928 47.25122171638657),1233407,2670389,10032449,"47.25122171638657,7.724901016210928","Aarwangenstrasse, Niederbipp, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 4704, Schweiz/Suisse/Svizzera/Svizra",Aarwangenstrasse,4704
435,2571,Buchenweg,as1,Thun,1,A632770D9185C08EE0430A865E33C08E,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2579663,1176465,FR,2220,2011,4,April,avril,Aprile,April,aw402,Dienstag,mardi,Martedì,Tuesday,10,10h-11h,,46.73906531,7.172537195,POINT (7.172537194795607 46.73906531126917),1176465,2613508,10081992,"46.73906531126917,7.172537194795607","Route de la Gruyère, Montévraz, Le Mouret, District de la Sarine, Fribourg/Freiburg, 1724, Schweiz/Suisse/Svizzera/Svizra",Route de la Gruyère,1724
436,2572,Buchholz,as1,Oberbalm,1,783FF95AEE71017CE0530A839427B8E5,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2765923,1189358,GR,3921,2018,8,August,août,Agosto,August,aw404,Donnerstag,jeudi,Giovedì,Thursday,14,14h-15h,,46.83466941,9.613782626,POINT (9.613782626414944 46.83466941360165),1189358,2596895,10051745,"46.834669413601645,9.613782626414944","1, Gärbistrasse, Lüen, Arosa, Plessur, Graubünden/Grischun/Grigioni, 7027, Schweiz/Suisse/Svizzera/Svizra", Gärbistrasse,7027
437,2573,Buchlisweg,as1,Mels,1,63E785BA5427001AE0530A8394278CF5,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2724842,1210577,GL,1632,2018,2,Februar,février,Febbraio,February,aw404,Donnerstag,jeudi,Giovedì,Thursday,11,11h-12h,,47.03447399,9.081241701,POINT (9.081241701358811 47.0344739852271),1210577,2750415,10230502,"47.0344739852271,9.081241701358811","2, Bergstrasse, Oberdorf, Ennenda, Glarus, 8755, Schweiz/Suisse/Svizzera/Svizra", Bergstrasse,8755
438,2574,Buchsestaldenweid,as1,Lauperswil,1,EFEF731A9FE30082E0430A839427CA22,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2633673,1198900,BE,908,2013,11,November,novembre,Novembre,November,aw405,Freitag,vendredi,Venerdì,Friday,0,00h-01h,,46.94033748,7.880879023,POINT (7.880879023473459 46.94033747784912),1198900,2622538,10083373,"46.94033747784912,7.880879023473459","21, Sägegasse, Trub, Verwaltungskreis Emmental, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 3556, Schweiz/Suisse/Svizzera/Svizra", Sägegasse,3556
439,2575,Buchwaldweg,as1,Malans,1,C46C695A5E91014CE0430A839427A6BF,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2686675,1206133,SZ,1364,2012,9,September,septembre,Settembre,September,aw402,Dienstag,mardi,Martedì,Tuesday,1,01h-02h,,47.00059285,8.578295819,POINT (8.578295819294405 47.00059285166648),1206133,2762182,10216341,"47.00059285166648,8.578295819294405","Fallenbach, Gersauerstrasse, Brünischart, Ingenbohl, Schwyz, 6377, Schweiz/Suisse/Svizzera/Svizra", Gersauerstrasse,6377
440,2576,Buchweid,as1,Nottwil,1,11130FB96C3F01DAE0530A83942722D7,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2585648,1220371,BE,371,2015,1,Januar,janvier,Gennaio,January,aw405,Freitag,vendredi,Venerdì,Friday,10,10h-11h,,47.13416284,7.249454263,POINT (7.249454262516743 47.13416284262193),1220371,2652301,10083656,"47.134162842621926,7.249454262516743","Galerie l'éphémère, 66A, Rue Centrale / Zentralstrasse, Mühlefeld / Champ-du-Moulin, Neustadt / Nouvelle ville, Biel/Bienne, Verwaltungskreis Biel/Bienne, Verwaltungsregion Seeland, Bern/Berne, 2501, Schweiz/Suisse/Svizzera/Svizra", Rue Centrale / Zentralstrasse,2501
441,2577,Buech,as1,Mümliswil-Ramiswil,1,6D30534BD816017CE0530A839427FFB1,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt431,Autostrasse,semi-autoroute,Semiautostrada,Expressway,2582425,1243778,JU,6702,2018,5,Mai,mai,Maggio,May,aw401,Montag,lundi,Lunedí,Monday,18,18h-19h,,47.34462033,7.206052851,POINT (7.206052851014025 47.34462032749344),1243778,2620789,10055119,"47.344620327493445,7.206052851014025","Tunnel du Mont Russelin, Montmelon Dessus, Clos du Doubs, District de Porrentruy, Jura, 2856, Schweiz/Suisse/Svizzera/Svizra",Tunnel du Mont Russelin,2856
442,2578,Buechbachstrasse,as1,Hagenbuch,1,BBE57A5E3B15001AE0430A839427001A,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2684159,1263692,ZH,53,2012,2,Februar,février,Febbraio,February,aw404,Donnerstag,jeudi,Giovedì,Thursday,7,07h-08h,,47.51858047,8.555994031,POINT (8.55599403138425 47.51858046851302),1263692,2709523,10056932,"47.51858046851302,8.55599403138425","Winterthurerstrasse, Eschenmosen, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",Winterthurerstrasse,8180
443,2579,Buechenhorn,as1,Mosnang,1,6BAD2800BA61002EE0530A839427EA93,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2667284,1248174,AG,4031,2018,3,März,mars,Marzo,March,aw406,Samstag,samedi,Sabato,Saturday,1,01h-02h,,47.38096427,8.329629075,POINT (8.329629075495596 47.38096427142403),1248174,2715109,10117172,"47.380964271424034,8.329629075495596","Eggenwilerstrasse, Eggenwil, Bezirk Bremgarten, Aargau, 5445, Schweiz/Suisse/Svizzera/Svizra",Eggenwilerstrasse,5445
444,2580,Buechholz,as1,Baar,1,E87A3D0098990188E0430A839427073E,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2609846,1225065,SO,2513,2013,9,September,septembre,Settembre,September,aw405,Freitag,vendredi,Venerdì,Friday,10,10h-11h,,47.17646944,7.568511984,POINT (7.568511983679041 47.17646944326831),1225065,2684829,10011951,"47.17646944326831,7.568511983679041","28, Gerlafingenstrasse, Gländ, Biberist, Bezirk Wasseramt, Amtei Bucheggberg-Wasseramt, Solothurn, 4563, Schweiz/Suisse/Svizzera/Svizra", Gerlafingenstrasse,4563
445,2581,Buechweg,as1,Herznach,1,B2D03955719567D1E05329B9D80A75D0,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2720947,1258309,SG,3427,2020,9,September,septembre,Settembre,September,aw406,Samstag,samedi,Sabato,Saturday,10,10h-11h,,47.46443494,9.042847898,POINT (9.042847898058962 47.46443493924126),1258309,2646264,10096883,"47.46443493924126,9.042847898058962","Freihof, Schwanenkreisel, Bronschhofen, Wil (SG), Wahlkreis Wil, Sankt Gallen, 9500, Schweiz/Suisse/Svizzera/Svizra", Schwanenkreisel,9500
446,2582,Buechweid,as1,Beromünster,1,0D04FAED99680032E0530A83942779C1,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2626073,1228586,BE,329,2014,12,Dezember,décembre,Dicembre,December,aw405,Freitag,vendredi,Venerdì,Friday,19,19h-20h,,47.20770026,7.782772001,POINT (7.782772001106828 47.20770026311961),1228586,2657673,10013911,"47.20770026311961,7.782772001106828","Langenthal, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 4900, Schweiz/Suisse/Svizzera/Svizra", Verwaltungskreis Oberaargau,4900
447,2583,Bueholzstrasse,as1,Mörschwil,1,AA8D0887EF6C0132E0430A8394270132,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2614940,1260399,BL,2763,2011,4,April,avril,Aprile,April,aw401,Montag,lundi,Lunedí,Monday,14,14h-15h,,47.49417996,7.636882227,POINT (7.636882227080459 47.49417995945093),1260399,2749269,10226234,"47.49417995945093,7.636882227080459","Schönmattweg, Renggersmatt, Arlesheim, Bezirk Arlesheim, Basel-Landschaft, 4144, Schweiz/Suisse/Svizzera/Svizra", Schönmattweg,4144
448,2584,Bout-Dessous,as1,Fahy,1,F6620507B9DA0200E0430A839427D130,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt439,andere,autre,Altro,Other,2624614,1251945,BL,2886,2014,1,Januar,janvier,Gennaio,January,aw405,Freitag,vendredi,Venerdì,Friday,11,11h-12h,,47.41785491,7.764793406,POINT (7.76479340555764 47.41785491370928),1251945,2563296,10103561,"47.41785491370928,7.76479340555764","33, Frenkenstrasse, Hölstein, Bezirk Waldenburg, Basel-Landschaft, 4434, Schweiz/Suisse/Svizzera/Svizra", Frenkenstrasse,4434
449,2585,Bounavau,as1,Grandvillard,1,41CAF3D572780184E0530A839427F3AF,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt430,Autobahn,autoroute,Autostrada,Motorway,2530724,1153373,VD,5632,2016,8,August,août,Agosto,August,aw407,Sonntag,dimanche,Domenica,Sunday,23,23h-00h,,46.52805728,6.535716042,POINT (6.535716042164865 46.52805727692193),1153373,2576512,10252816,"46.528057276921935,6.535716042164865","A1, Lonay, District de Morges, Vaud, 1027, Schweiz/Suisse/Svizzera/Svizra", A1,1027
450,2586,Berglihaldenstrasse,as1,Arbon,1,56D9DFAD501101FEE0530A8394277C56,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2610149,1264662,BL,2765,2017,6,Juni,juin,Giugno,June,aw401,Montag,lundi,Lunedí,Monday,6,06h-07h,,47.53261167,7.573400514,POINT (7.573400513980538 47.53261166817173),1264662,2749228,10094233,"47.532611668171725,7.5734005139805385","Migros, 17, Gorenmattstrasse, Binningen, Bezirk Arlesheim, Basel-Landschaft, 4102, Schweiz/Suisse/Svizzera/Svizra", Gorenmattstrasse,4102
451,2587,Binzmühlestrasse,as1,Neerach,1,96BCC02494F5DFB1E05328B9D80A27AA,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2749221,1262801,TG,4401,2019,9,September,septembre,Settembre,September,aw406,Samstag,samedi,Sabato,Saturday,9,09h-10h,,47.4990155,9.419229739,POINT (9.419229738710385 47.49901550172694),1262801,2677847,10127958,"47.499015501726944,9.419229738710385","Roggwilerstrasse, Bleiche, Arbon, Bezirk Arbon, Thurgau, 9320, Schweiz/Suisse/Svizzera/Svizra",Roggwilerstrasse,9320
452,2588,Bifangstrasse,as1,Reinach (BL),1,D69ED373D2490290E0430A839427E4C3,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2642627,1261039,AG,4165,2013,1,Januar,janvier,Gennaio,January,aw404,Donnerstag,jeudi,Giovedì,Thursday,22,22h-23h,,47.49872579,8.004351989,POINT (8.004351988925777 47.49872579114007),1261039,2612080,10087189,"47.49872579114007,8.004351988925777","35, Landstrasse, Gipf-Oberfrick, Bezirk Laufenburg, Aargau, 5073, Schweiz/Suisse/Svizzera/Svizra", Landstrasse,5073
453,2589,Bifangweg,as1,Aarberg,1,24F666010CF0012CE0530A8394274D55,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2724009,1211041,GL,1632,2015,11,November,novembre,Novembre,November,aw405,Freitag,vendredi,Venerdì,Friday,6,06h-07h,,47.03880312,9.070411624,POINT (9.070411624485187 47.03880312099108),1211041,2588031,10054911,"47.03880312099108,9.070411624485187","16, Kirchweg, Büel, Ennenda, Glarus, 8750, Schweiz/Suisse/Svizzera/Svizra", Kirchweg,8750
454,2566,Buchenstrasse,as1,Goldach,1,1942D4994E6C017AE0530A8394270C8C,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2698673,1260788,ZH,230,2015,6,Juni,juin,Giugno,June,aw402,Dienstag,mardi,Martedì,Tuesday,17,17h-18h,,47.4904468,8.748018485,POINT (8.748018485416127 47.49044680471864),1260788,2752567,10087476,"47.49044680471864,8.748018485416127","Spar, Tösstalstrasse, Gutschick, Mattenbach, Winterthur, Bezirk Winterthur, Zürich, 8411, Schweiz/Suisse/Svizzera/Svizra", Tösstalstrasse,8411
455,2564,Brünnlerweg,as1,Seltisberg,1,2D86E90CCCF80068E0530A839427E076,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2668732,1256199,AG,4048,2016,3,März,mars,Marzo,March,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,19,19h-20h,,47.45298793,8.350036439,POINT (8.35003643885276 47.45298793277284),1256199,2620788,10027725,"47.45298793277284,8.35003643885276","Flüefeld, Landstrasse, Würenlos, Bezirk Baden, Aargau, 5436, Schweiz/Suisse/Svizzera/Svizra", Landstrasse,5436
456,2539,Burgergässli,as1,Sargans,1,B76E8630913800B6E0430A83942700B6,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2681507,1213149,SZ,1362,2012,2,Februar,février,Febbraio,February,aw404,Donnerstag,jeudi,Giovedì,Thursday,23,23h-00h,,47.0643511,8.511613291,POINT (8.511613291233687 47.06435109719442),1213149,2751538,10088474,"47.06435109719442,8.511613291233687","50, Luzernerstrasse, Arth, Schwyz, 6415, Schweiz/Suisse/Svizzera/Svizra", Luzernerstrasse,6415
457,2563,Brünnlenweg,as1,Illnau-Effretikon,1,AEF259C72FA6DE19E05329B9D80A7D49,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2746518,1254655,SG,3203,2020,8,August,août,Agosto,August,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,14,14h-15h,,47.42638114,9.380691551,POINT (9.380691551279403 47.42638114416456),1254655,2698264,10247575,"47.42638114416456,9.380691551279403","23, Rorschacher Strasse, Sankt Georgen, St. Gallen, Wahlkreis St. Gallen, Sankt Gallen, 9000, Schweiz/Suisse/Svizzera/Svizra", Rorschacher Strasse,9000
458,2540,Burgerstrasse,as1,Mörschwil,1,4AEDB0DC74A1003EE0530A8394271BE6,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt439,andere,autre,Altro,Other,2613173,1259588,SO,2473,2017,1,Januar,janvier,Gennaio,January,aw402,Dienstag,mardi,Martedì,Tuesday,14,14h-15h,,47.48692352,7.613409676,POINT (7.613409676131451 47.486923519954),1259588,2749424,10103361,"47.486923519954004,7.613409676131451","Spital Dornach, 11, Spitalweg, Dornachbrugg, Dornach, Bezirk Dorneck, Amtei Dorneck-Thierstein, Solothurn, 4143, Schweiz/Suisse/Svizzera/Svizra",Spitalweg,4143
459,2541,Burgerweg,as1,Lotzwil,1,A8216F71AB75B522E05329B9D80AE0D4,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2754107,1226831,SG,3271,2020,5,Mai,mai,Maggio,May,aw405,Freitag,vendredi,Venerdì,Friday,15,15h-16h,,47.17447104,9.471682065,POINT (9.471682065144066 47.17447104369054),1226831,2627340,10125757,"47.17447104369054,9.471682065144066","NTB/BZB, Langäulistrasse, Buchs (SG), Wahlkreis Werdenberg, Sankt Gallen, 9470, Schweiz/Suisse/Svizzera/Svizra", Langäulistrasse,9470
