,index,STN_LABEL,AccidentSeverityCategory,COM_NAME,# of accidents,AccidentType,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentWeekDay,AccidentHour,latitude,longitude,Punkt,STR_NORTHING,STR_EASTING,STR_ESID,geom,address
3037,1702,Stumpenberg,as1,Neckertal,1,at8,TRUE,FALSE,FALSE,rt433,2674405.0,1249029.0,ZH,250,2013,1,aw403,17,47.38788815138404,8.42406119594116,POINT (8.42406119594116 47.38788815138404),1249029.0,2728687.0,10132573.0,"47.38788815138404,8.42406119594116","32, Feldstrasse, Urdorf, Bezirk Dietikon, Zürich, 8902, Schweiz/Suisse/Svizzera/Svizra"
3038,1703,Stumpenweg,as1,Würenlingen,1,at3,FALSE,TRUE,FALSE,rt432,2610149.0,1264662.0,BL,2765,2017,6,aw401,6,47.532611668171725,7.5734005139805385,POINT (7.573400513980538 47.53261166817173),1264662.0,2662289.0,10190203.0,"47.532611668171725,7.5734005139805385","Migros, 17, Gorenmattstrasse, Binningen, Bezirk Arlesheim, Basel-Landschaft, 4102, Schweiz/Suisse/Svizzera/Svizra"
3039,1704,Sturzholz,as1,Häggenschwil,1,at7,FALSE,TRUE,FALSE,rt433,2613248.0,1261081.0,BL,2763,2014,11,aw403,11,47.50034990289653,7.614448998491626,POINT (7.614448998491626 47.50034990289653),1261081.0,2742523.0,10229888.0,"47.50034990289653,7.614448998491626","General Guisan-Strasse, Arlesheim, Bezirk Arlesheim, Basel-Landschaft, 4144, Schweiz/Suisse/Svizzera/Svizra"
3040,1705,Stutz,as1,Thusis,1,at1,FALSE,FALSE,TRUE,rt432,2657738.0,1174230.0,BE,786,2017,7,aw406,10,46.716778038063,8.19380595243489,POINT (8.193805952434889 46.716778038063),1174230.0,2752998.0,10155230.0,"46.716778038063,8.19380595243489","Grimselstrasse, Mur, Wannerli, Geissholz, Schattenhalb, Verwaltungskreis Interlaken-Oberhasli, Verwaltungsregion Oberland, Bern/Berne, 3860, Schweiz/Suisse/Svizzera/Svizra"
3041,1706,Stutz,as1,Walkringen,1,at0,FALSE,FALSE,TRUE,rt432,2628304.0,1198121.0,BE,902,2014,5,aw407,19,46.93358041328021,7.8103177030206865,POINT (7.810317703020687 46.93358041328021),1198121.0,2613517.0,10060277.0,"46.93358041328021,7.8103177030206865","36, Bäraustrasse, Altenei, Bärau, Langnau im Emmental, Verwaltungskreis Emmental, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 3552, Schweiz/Suisse/Svizzera/Svizra"
3042,1707,Stutzmad,as1,Habkern,1,at0,FALSE,FALSE,TRUE,rt430,2573114.0,1175570.0,FR,2236,2011,9,aw406,19,46.73078161945,7.086900664778185,POINT (7.086900664778185 46.73078161945),1175570.0,2631162.0,10197704.0,"46.73078161945,7.086900664778185","A12, Farvagny, Gibloux, District de la Sarine, Fribourg/Freiburg, 1726, Schweiz/Suisse/Svizzera/Svizra"
3043,1708,Stutzstrasse,as1,Feusisberg,1,at0,FALSE,FALSE,FALSE,rt432,2563613.0,1225644.0,BE,443,2011,11,aw406,8,47.18074370318182,6.958587804682727,POINT (6.958587804682727 47.18074370318182),1225644.0,2697024.0,10019124.0,"47.18074370318182,6.958587804682727","43a, 248.1, La Chaux-d'Abel, Saint-Imier, Arrondissement administratif du Jura bernois, Région administrative du Jura bernois, Bern/Berne, 2345, Schweiz/Suisse/Svizzera/Svizra"
3044,1709,Styglistrasse,as1,Utzenstorf,1,at8,TRUE,FALSE,FALSE,rt433,2641312.0,1218890.0,LU,1151,2013,9,aw404,6,47.11971321888173,7.983023117579477,POINT (7.983023117579477 47.11971321888173),1218890.0,2608811.0,10082960.0,"47.11971321888173,7.983023117579477","Schlüsselacher, K 40, Eimatt, Willisau, Luzern, 6130, Schweiz/Suisse/Svizzera/Svizra"
3045,1710,Stale,as1,Stalden (VS),1,at0,FALSE,FALSE,FALSE,rt433,2599911.0,1120128.0,VS,6090,2017,10,aw404,5,46.23259397556023,7.437491229466871,POINT (7.437491229466871 46.23259397556023),1120128.0,2633098.0,10171411.0,"46.23259397556023,7.437491229466871","Route de Nax, Nax, Mont-Noble, Hérens, Valais/Wallis, 1973, Schweiz/Suisse/Svizzera/Svizra"
3046,1711,Stahlenhubel,as1,Rüschegg,1,at0,FALSE,FALSE,FALSE,rt431,2751632.0,1180798.0,GR,3673,2017,1,aw403,12,46.761104221946184,9.423681232976874,POINT (9.423681232976874 46.76110422194618),1180798.0,2598154.0,10063600.0,"46.761104221946184,9.423681232976874","A13, Tomils, Domleschg, Viamala, Graubünden/Grischun/Grigioni, 7418, Schweiz/Suisse/Svizzera/Svizra"
3047,1712,Seckiweg,as1,Kirchberg (SG),1,at0,FALSE,FALSE,FALSE,rt433,2735171.0,1249681.0,AR,3001,2018,6,aw405,8,47.38408437826828,9.22883963977077,POINT (9.22883963977077 47.38408437826828),1249681.0,2721412.0,10230031.0,"47.38408437826828,9.22883963977077","Baldenwil, Herisau, Hinterland, Appenzell Ausserrhoden, 9112, Schweiz/Suisse/Svizzera/Svizra"
3048,1713,Sivü,as1,Zernez,1,at8,TRUE,FALSE,FALSE,rt433,2647599.0,1177669.0,BE,573,2012,9,aw406,3,46.74851266518599,8.06155844730019,POINT (8.06155844730019 46.74851266518599),1177669.0,2802859.0,10015466.0,"46.74851266518599,8.06155844730019","25a, Museumsstrasse, Unter der Fluh, Hofstetten, Brienz (BE), Verwaltungskreis Interlaken-Oberhasli, Verwaltungsregion Oberland, Bern/Berne, 3855, Schweiz/Suisse/Svizzera/Svizra"
3049,1714,Sentiero Vorombella,as1,Gambarogno,1,at0,FALSE,FALSE,TRUE,rt433,2573583.0,1107465.0,VS,6136,2020,7,aw405,7,46.11816235846149,7.096930291840857,POINT (7.096930291840857 46.11816235846149),1107465.0,2703122.0,10151756.0,"46.11816235846149,7.096930291840857","Route du Toléron, Martigny, Valais/Wallis, 1920, Schweiz/Suisse/Svizzera/Svizra"
3050,1715,Sentistrasse,as1,Kriens,1,at0,FALSE,FALSE,FALSE,rt439,2632922.0,1209391.0,BE,957,2011,2,aw403,16,47.03474136198307,7.871775437330414,POINT (7.871775437330414 47.03474136198307),1209391.0,2662816.0,10138951.0,"47.03474136198307,7.871775437330414","1461b, Vorder Ried, Sumiswald, Verwaltungskreis Emmental, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 3457, Schweiz/Suisse/Svizzera/Svizra"
3051,1716,Sequoia-Weg,as1,Lenzburg,1,at8,TRUE,FALSE,FALSE,rt432,2677103.0,1250161.0,ZH,247,2020,6,aw405,9,47.39775850546508,8.459985255723886,POINT (8.459985255723886 47.39775850546508),1250161.0,2653652.0,10242136.0,"47.39775850546508,8.459985255723886","Gasometerbrücke, Zürcherstrasse, Schlieren, Bezirk Dietikon, Zürich, 8952, Schweiz/Suisse/Svizzera/Svizra"
3052,1717,Sether Furggel,as1,Glarus Süd,1,at0,FALSE,FALSE,FALSE,rt432,2582638.0,1190779.0,FR,2293,2020,11,aw401,2,46.86790902968554,7.2109170276969445,POINT (7.210917027696945 46.86790902968554),1190779.0,2728560.0,10142583.0,"46.86790902968554,7.2109170276969445","31, Bundtels, Düdingen, Sensebezirk, Fribourg/Freiburg, 3186, Schweiz/Suisse/Svizzera/Svizra"
3053,1718,Sidenberg,as1,Oberbüren,1,at0,FALSE,TRUE,FALSE,rt433,2676936.0,1253666.0,ZH,96,2020,3,aw406,16,47.42929985818666,8.458376594874341,POINT (8.458376594874341 47.42929985818666),1253666.0,2733673.0,10068749.0,"47.42929985818666,8.458376594874341","67, Hubackerstrasse, Zentrum, Regensdorf, Bezirk Dielsdorf, Zürich, 8105, Schweiz/Suisse/Svizzera/Svizra"
3054,1719,Siedlung Holenweg,as1,Rorbas,1,at0,FALSE,FALSE,FALSE,rt432,2743322.0,1266616.0,TG,4411,2015,10,aw401,1,47.534629771954656,9.34219241278861,POINT (9.342192412788609 47.53462977195466),1266616.0,2684137.0,10110217.0,"47.534629771954656,9.34219241278861","Amriswilerstrasse, Olmishausen, Steinebrunn, Egnach, Bezirk Arbon, Thurgau, 9314, Schweiz/Suisse/Svizzera/Svizra"
3055,1720,Sigg,as1,Grüsch,1,at0,FALSE,FALSE,TRUE,rt430,2681803.0,1201951.0,NW,1501,2016,9,aw401,12,46.96359733874583,8.513490448595634,POINT (8.513490448595634 46.96359733874583),1201951.0,2765557.0,10191208.0,"46.96359733874583,8.513490448595634","Seelisbergtunnel, Emmetten, Nidwalden, 6376, Schweiz/Suisse/Svizzera/Svizra"
3056,1721,Siggernweg,as1,Hubersdorf,1,at8,TRUE,FALSE,FALSE,rt432,2732461.0,1232939.0,SG,3360,2018,10,aw407,19,47.23408796547253,9.18801661389083,POINT (9.188016613890831 47.23408796547253),1232939.0,2611275.0,10010891.0,"47.23408796547253,9.18801661389083","1102, 16, Krummenau, Neu St. Johann, Nesslau, Wahlkreis Toggenburg, Sankt Gallen, 9652, Schweiz/Suisse/Svizzera/Svizra"
3057,1698,Struussenweidweg,as1,Uster,1,at6,FALSE,FALSE,FALSE,rt432,2647581.0,1246131.0,AG,4012,2013,7,aw402,9,47.364306476261746,8.068509801653182,POINT (8.068509801653182 47.36430647626175),1246131.0,2697968.0,10247729.0,"47.364306476261746,8.068509801653182","96, Bernstrasse-West, Helgenfeld, Suhr, Bezirk Aarau, Aargau, 5034, Schweiz/Suisse/Svizzera/Svizra"
3058,1696,Stroppelweg,as1,Untersiggenthal,1,at6,FALSE,FALSE,FALSE,rt433,2732144.0,1261336.0,SG,3423,2011,2,aw402,6,47.489498378016386,9.192213206677955,POINT (9.192213206677955 47.48949837801639),1261336.0,2660769.0,10239244.0,"47.489498378016386,9.192213206677955","Junkersbühlstrasse, Schweizersholz, Bischofszell, Bezirk Weinfelden, Thurgau, 9223, Schweiz/Suisse/Svizzera/Svizra"
3059,1671,Sur Coaras,as1,Corcelles (BE),1,at0,FALSE,FALSE,FALSE,rt432,2686350.0,1237366.0,ZH,137,2020,6,aw403,10,47.281540651170765,8.579995981998415,POINT (8.579995981998415 47.28154065117076),1237366.0,2601405.0,10154184.0,"47.281540651170765,8.579995981998415","5, Seestrasse, Dörfli, Oberrieden, Bezirk Horgen, Zürich, 8942, Schweiz/Suisse/Svizzera/Svizra"
3060,1695,Stritterenweg,as1,Bärschwil,1,at8,TRUE,FALSE,FALSE,rt433,2645467.0,1248531.0,AG,4001,2012,2,aw401,14,47.386041189490165,8.040769078810436,POINT (8.040769078810436 47.38604118949016),1248531.0,2603284.0,10214692.0,"47.386041189490165,8.040769078810436","2, Stapferstrasse, Wohnkolonie Zelgli, Aarau, Bezirk Aarau, Aargau, 5000, Schweiz/Suisse/Svizzera/Svizra"
3061,1672,Sur la Côte,as1,Cornol,1,at8,TRUE,FALSE,FALSE,rt432,2623678.0,1250625.0,BL,2891,2015,1,aw405,9,47.40601697605138,7.752320480154906,POINT (7.752320480154906 47.40601697605138),1250625.0,2579540.0,10144722.0,"47.40601697605138,7.752320480154906","Station, Hauptstrasse, Niederdorf, Bezirk Waldenburg, Basel-Landschaft, 4435, Schweiz/Suisse/Svizzera/Svizra"
3062,1673,Sur les Clos,as1,La Baroche,1,at0,FALSE,FALSE,FALSE,rt430,2678072.0,1252872.0,ZH,96,2012,6,aw402,22,47.42202540911275,8.473293287982148,POINT (8.473293287982148 47.42202540911275),1252872.0,2580074.0,10099594.0,"47.42202540911275,8.473293287982148","Gubristtunnel, Überdeckung Weinningen, Unterengstringen, Bezirk Dietikon, Zürich, 8103, Schweiz/Suisse/Svizzera/Svizra"
3063,1674,Sur les Crins,as1,Courgenay,1,at8,TRUE,FALSE,FALSE,rt432,2619065.0,1249822.0,BL,2893,2015,9,aw404,8,47.39894401203618,7.691171826572942,POINT (7.691171826572942 47.39894401203618),1249822.0,2575481.0,10223667.0,"47.39894401203618,7.691171826572942","Nöggis Bike Shop, Unterbiel, Reigoldswil, Bezirk Waldenburg, Basel-Landschaft, 4418, Schweiz/Suisse/Svizzera/Svizra"
3064,1675,Sutscheins,as1,Lumnezia,1,at0,FALSE,FALSE,FALSE,rt433,2612533.0,1174259.0,BE,921,2012,8,aw406,12,46.71941748938444,7.602564267706767,POINT (7.602564267706767 46.71941748938444),1174259.0,2734785.0,10029538.0,"46.71941748938444,7.602564267706767","Bodenstrasse, Zwieselberg, Verwaltungskreis Thun, Verwaltungsregion Oberland, Bern/Berne, 3645, Schweiz/Suisse/Svizzera/Svizra"
3065,1676,Säge,as1,Glarus Nord,1,at0,FALSE,FALSE,TRUE,rt432,2586405.0,1223503.0,BE,371,2015,3,aw405,21,47.16235058494734,7.25933739514397,POINT (7.25933739514397 47.16235058494734),1223503.0,2720003.0,10019032.0,"47.16235058494734,7.25933739514397","6;A16, Boujean/Bözingen, Biel/Bienne, Verwaltungskreis Biel/Bienne, Verwaltungsregion Seeland, Bern/Berne, 2535, Schweiz/Suisse/Svizzera/Svizra"
3066,1677,Säge,as1,Glarus Süd,1,at6,FALSE,FALSE,FALSE,rt432,2641074.0,1198020.0,LU,1010,2014,6,aw401,10,46.93200591760995,7.977998368585254,POINT (7.977998368585254 46.93200591760995),1198020.0,2732125.0,10149582.0,"46.93200591760995,7.977998368585254","10, Aegerten, Escholzmatt-Marbach, Luzern, 6170, Schweiz/Suisse/Svizzera/Svizra"
3067,1678,Sägehubelweg,as1,Vordemwald,1,at3,FALSE,FALSE,TRUE,rt432,2617343.0,1234318.0,BE,983,2014,6,aw402,6,47.259543202324366,7.667763513834286,POINT (7.667763513834286 47.25954320232437),1234318.0,2634000.0,10239558.0,"47.259543202324366,7.667763513834286","Oltenstrasse, Oberbipp, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 4538, Schweiz/Suisse/Svizzera/Svizra"
3068,1679,Sägelweg,as1,Eschenbach (SG),1,at0,FALSE,FALSE,FALSE,rt432,2686350.0,1237366.0,ZH,137,2020,6,aw403,10,47.281540651170765,8.579995981998415,POINT (8.579995981998415 47.28154065117076),1237366.0,2715627.0,10224766.0,"47.281540651170765,8.579995981998415","5, Seestrasse, Dörfli, Oberrieden, Bezirk Horgen, Zürich, 8942, Schweiz/Suisse/Svizzera/Svizra"
3069,1680,Säliweg,as1,Rothrist,1,at8,TRUE,FALSE,FALSE,rt439,2618889.0,1239837.0,SO,2422,2012,1,aw405,11,47.309141289857074,7.688420638473212,POINT (7.688420638473212 47.30914128985707),1239837.0,2633554.0,10114548.0,"47.309141289857074,7.688420638473212","Bahndammweg, Balsthal, Bezirk Thal, Amtei Thal-Gäu, Solothurn, 4710, Schweiz/Suisse/Svizzera/Svizra"
3070,1681,Säntisstrasse,as1,Berg (TG),1,at3,FALSE,FALSE,TRUE,rt432,2708560.0,1269961.0,TG,4566,2013,10,aw405,17,47.57137460903991,8.88142949639435,POINT (8.88142949639435 47.57137460903991),1269961.0,2729220.0,10234971.0,"47.57137460903991,8.88142949639435","465, Frauenfeld, Neunforn, Bezirk Frauenfeld, Thurgau, 8532, Schweiz/Suisse/Svizzera/Svizra"
3071,1682,Säntisstrasse,as1,Bubikon,1,at0,FALSE,FALSE,FALSE,rt432,2698667.0,1235240.0,ZH,153,2013,1,aw405,20,47.26069460377713,8.742306373399698,POINT (8.742306373399698 47.26069460377713),1235240.0,2703030.0,10061157.0,"47.26069460377713,8.742306373399698","Oetwilerstrasse, Uetzikon, Hombrechtikon, Bezirk Meilen, Zürich, 8618, Schweiz/Suisse/Svizzera/Svizra"
3072,1683,Stöckere,as1,Trachselwald,1,at1,FALSE,FALSE,TRUE,rt432,2563469.0,1206273.0,NE,6458,2011,4,aw405,4,47.00649853732272,6.9582569827059,POINT (6.9582569827059 47.00649853732272),1206273.0,2627638.0,10013535.0,"47.00649853732272,6.9582569827059","25, Avenue du Vignoble, Neuchâtel, 2009, Schweiz/Suisse/Svizzera/Svizra"
3073,1684,Stämpflistrasse,as1,Zollikofen,1,at0,FALSE,FALSE,FALSE,rt432,2598008.0,1205374.0,BE,354,2011,3,aw401,10,46.9994194031076,7.412440830928194,POINT (7.412440830928194 46.9994194031076),1205374.0,2601571.0,10088144.0,"46.9994194031076,7.412440830928194","3, Lindachstrasse, Südhang, Niederlindach, Oberlindach, Kirchlindach, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3038, Schweiz/Suisse/Svizzera/Svizra"
3074,1685,Stollenvorsass,as1,Guggisberg,1,at0,FALSE,FALSE,FALSE,rt432,2522695.0,1174752.0,VD,5764,2013,6,aw405,22,46.719476129282825,6.427482463681396,POINT (6.427482463681396 46.71947612928282),1174752.0,2592360.0,10061048.0,"46.719476129282825,6.427482463681396","Route des Grands Bois, Les Clées, District du Jura-Nord vaudois, Vaud, 1356, Schweiz/Suisse/Svizzera/Svizra"
3075,1686,Stäckshus,as1,Trachselwald,1,at6,FALSE,FALSE,FALSE,rt431,2570981.0,1206178.0,BE,495,2014,12,aw406,3,47.006016274386894,7.057042418099532,POINT (7.057042418099532 47.00601627438689),1206178.0,2623531.0,10113108.0,"47.006016274386894,7.057042418099532","103, A20, Gampelen, Verwaltungskreis Seeland, Verwaltungsregion Seeland, Bern/Berne, 3236, Schweiz/Suisse/Svizzera/Svizra"
3076,1687,Stotzweg,as1,Zürich,1,at0,FALSE,FALSE,FALSE,rt433,2683462.0,1242786.0,ZH,135,2011,4,aw406,5,47.330657167757536,8.542835714630403,POINT (8.542835714630403 47.33065716775754),1242786.0,2681307.0,10003986.0,"47.330657167757536,8.542835714630403","2, Bergstrasse, Kilchberg (ZH), Bezirk Horgen, Zürich, 8802, Schweiz/Suisse/Svizzera/Svizra"
3077,1688,Strackerenweg,as1,Schöfflisdorf,1,at0,FALSE,TRUE,FALSE,rt433,2697324.0,1261875.0,ZH,230,2017,6,aw405,10,47.500422935233594,8.730357909261901,POINT (8.730357909261901 47.50042293523359),1261875.0,2674469.0,10193520.0,"47.500422935233594,8.730357909261901","Stadthaus, Stadthausstrasse, Inneres Lind, Stadt, Winterthur, Bezirk Winterthur, Zürich, 8402, Schweiz/Suisse/Svizzera/Svizra"
3078,1689,Strada del Rondonico,as1,Ascona,1,at0,FALSE,FALSE,FALSE,rt432,2599652.0,1112487.0,VS,6087,2011,12,aw404,12,46.163858611473394,7.434140765691419,POINT (7.434140765691419 46.16385861147339),1112487.0,2702512.0,10132927.0,"46.163858611473394,7.434140765691419","206, Euseigne, Hérémence, Hérens, Valais/Wallis, 1982, Schweiz/Suisse/Svizzera/Svizra"
3079,1690,Straglia,as1,Bever,1,at2,FALSE,FALSE,TRUE,rt432,2546315.0,1158652.0,VD,5792,2017,10,aw404,7,46.576978178984504,6.738296932462931,POINT (6.738296932462931 46.5769781789845),1158652.0,2787882.0,10216309.0,"46.576978178984504,6.738296932462931","Route de Berne, La Mellette, Montpreveyres, District de Lavaux-Oron, Vaud, 1081, Schweiz/Suisse/Svizzera/Svizra"
3080,1691,Strandweg,as1,Unterägeri,1,at3,FALSE,TRUE,FALSE,rt432,2640505.0,1221290.0,LU,1151,2020,8,aw405,15,47.14135016906799,7.9726041176262115,POINT (7.972604117626211 47.14135016906799),1221290.0,2687042.0,10066096.0,"47.14135016906799,7.9726041176262115","Schötzerstrasse, Hinder-Chüeberg, Gettnau, Willisau, Luzern, 6130, Schweiz/Suisse/Svizzera/Svizra"
3081,1692,Streumattweg,as1,Strengelbach,1,at6,FALSE,FALSE,TRUE,rt432,2709634.0,1236598.0,ZH,113,2017,8,aw407,13,47.27117707916333,8.887512474496809,POINT (8.887512474496809 47.27117707916333),1236598.0,2636912.0,10078787.0,"47.27117707916333,8.887512474496809","Walderstrasse, Töbeli, Breitenmatt, Dürnten, Bezirk Hinwil, Zürich, 8635, Schweiz/Suisse/Svizzera/Svizra"
3082,1693,Strickhaule,as1,Krauchthal,1,at0,FALSE,FALSE,TRUE,rt433,2696206.0,1207160.0,SZ,1372,2017,5,aw407,15,47.008516030247705,8.7038132404353,POINT (8.7038132404353 47.0085160302477),1207160.0,2610254.0,10216941.0,"47.008516030247705,8.7038132404353","Ibergereggstrasse, Handgruobi, Uf Ibrig, Schwyz, 6432, Schweiz/Suisse/Svizzera/Svizra"
3083,1694,Striffi,as1,Meltingen,1,at0,FALSE,FALSE,FALSE,rt433,2667284.0,1248174.0,AG,4031,2018,3,aw406,1,47.380964271424034,8.329629075495596,POINT (8.329629075495596 47.38096427142403),1248174.0,2611284.0,10026251.0,"47.380964271424034,8.329629075495596","Eggenwilerstrasse, Eggenwil, Bezirk Bremgarten, Aargau, 5445, Schweiz/Suisse/Svizzera/Svizra"
3084,1400,Schulhaus-Laad,as1,Nesslau,1,at0,FALSE,FALSE,TRUE,rt432,2641374.0,1229596.0,LU,1125,2016,10,aw407,2,47.21600497986415,7.984821192654598,POINT (7.984821192654598 47.21600497986415),1229596.0,2734175.0,10092192.0,"47.21600497986415,7.984821192654598","34, Baselstrasse, Dagmersellen, Luzern, 6252, Schweiz/Suisse/Svizzera/Svizra"
3085,1399,Schlossbergweg,as1,Wängi,1,at0,FALSE,FALSE,FALSE,rt433,2666049.0,1261649.0,AG,4028,2020,4,aw405,19,47.502276702881865,8.315268996634437,POINT (8.315268996634437 47.50227670288186),1261649.0,2714061.0,10086906.0,"47.502276702881865,8.315268996634437","Reservoirweg, Freienwil, Bezirk Baden, Aargau, 5423, Schweiz/Suisse/Svizzera/Svizra"
3086,1398,Schulhaus-Holderweg,as1,Altstätten,1,at4,FALSE,TRUE,FALSE,rt432,2655398.0,1247913.0,AG,4201,2016,1,aw402,9,47.37972317216038,8.172207303751724,POINT (8.172207303751724 47.37972317216038),1247913.0,2758039.0,10233376.0,"47.37972317216038,8.172207303751724","42b, Zopfgasse, Im Herme, Staufen, Bezirk Lenzburg, Aargau, 5603, Schweiz/Suisse/Svizzera/Svizra"
3087,1114,Tüfistrasse,as1,Brütten,1,at4,FALSE,FALSE,TRUE,rt432,2665845.0,1258257.0,AG,4021,2015,5,aw407,22,47.471791636460274,8.312060611836984,POINT (8.312060611836984 47.47179163646027),1258257.0,2693203.0,10009056.0,"47.471791636460274,8.312060611836984","21, Wettingerstrasse, Baden, Bezirk Baden, Aargau, 5400, Schweiz/Suisse/Svizzera/Svizra"
3088,1103,Talstrasse,as1,Brienz (BE),1,at0,FALSE,FALSE,FALSE,rt433,2726768.0,1178502.0,GR,3988,2015,10,aw401,9,46.74565045679661,9.097652378996344,POINT (9.097652378996344 46.74565045679661),1178502.0,2645774.0,10122631.0,"46.74565045679661,9.097652378996344","Tobel, Meierhof, Obersaxen-Mundaun, Surselva, Graubünden/Grischun/Grigioni, 7134, Schweiz/Suisse/Svizzera/Svizra"
3089,1104,Talstrasse,as1,Gossau (SG),1,at0,FALSE,TRUE,FALSE,rt433,2742513.0,1252473.0,SG,3203,2019,7,aw405,13,47.40764115023176,9.32693087444134,POINT (9.32693087444134 47.40764115023176),1252473.0,2736242.0,10040311.0,"47.40764115023176,9.32693087444134","Kräzernstrasse, St. Gallen, Wahlkreis St. Gallen, Sankt Gallen, 9014, Schweiz/Suisse/Svizzera/Svizra"
3090,1105,Tambelweg,as1,Wallisellen,1,at8,TRUE,FALSE,FALSE,rt432,2625073.0,1252967.0,BL,2886,2016,11,aw404,8,47.427029544291,7.770932950833247,POINT (7.770932950833247 47.427029544291),1252967.0,2687141.0,10172996.0,"47.427029544291,7.770932950833247","16, Hauptstrasse, Hölstein, Bezirk Waldenburg, Basel-Landschaft, 4434, Schweiz/Suisse/Svizzera/Svizra"
3091,1106,Tannacker,as1,Meikirch,1,at8,TRUE,FALSE,FALSE,rt432,2690720.0,1207095.0,SZ,1364,2013,1,aw406,6,47.00870436791725,8.631666636845226,POINT (8.631666636845226 47.00870436791725),1207095.0,2592479.0,10056764.0,"47.00870436791725,8.631666636845226","69, Schwyzerstrasse, Ingenbohl, Schwyz, 6440, Schweiz/Suisse/Svizzera/Svizra"
3092,1107,Tannalp,as1,Kerns,1,at6,FALSE,FALSE,TRUE,rt432,2791131.0,1181310.0,GR,3851,2020,6,aw406,10,46.75554740834493,9.940670602763142,POINT (9.940670602763142 46.75554740834493),1181310.0,2667311.0,10114401.0,"46.75554740834493,9.940670602763142","Flüelapassstrasse, Davos, Prättigau/Davos, Graubünden/Grischun/Grigioni, Schweiz/Suisse/Svizzera/Svizra"
3093,1108,Tanne,as1,Wolfhalden,1,at8,TRUE,TRUE,FALSE,rt432,2730659.0,1257215.0,SG,3424,2014,2,aw404,18,47.452740136054075,9.171305628654649,POINT (9.171305628654649 47.45274013605408),1257215.0,2759711.0,10067982.0,"47.452740136054075,9.171305628654649","Niederbürerstrasse, Oberbüren, Niederbüren, Wahlkreis Wil, Sankt Gallen, 9246, Schweiz/Suisse/Svizzera/Svizra"
3094,1109,Tannen,as1,Langnau im Emmental,1,at8,TRUE,FALSE,FALSE,rt432,2672633.0,1198439.0,NW,1503,2013,2,aw401,15,46.93307501197077,8.392452178873542,POINT (8.392452178873542 46.93307501197077),1198439.0,2625751.0,10112827.0,"46.93307501197077,8.392452178873542","Kantonsstrasse, Dallenwil, Nidwalden, 6382, Schweiz/Suisse/Svizzera/Svizra"
3095,1110,Tannenmoosstrasse,as1,Gontenschwil,1,at6,FALSE,FALSE,FALSE,rt432,2629331.0,1234808.0,BE,345,2015,6,aw402,9,47.26352775545838,7.82617946297317,POINT (7.82617946297317 47.26352775545838),1234808.0,2653070.0,10036942.0,"47.26352775545838,7.82617946297317","Bernstrasse, Wynau, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 4923, Schweiz/Suisse/Svizzera/Svizra"
3096,1111,Torpenrietstrasse,as1,Flawil,1,at0,FALSE,TRUE,FALSE,rt432,2684146.0,1252444.0,ZH,261,2016,9,aw405,6,47.417428014723995,8.553699466114953,POINT (8.553699466114953 47.417428014724),1252444.0,2730800.0,10230908.0,"47.417428014723995,8.553699466114953","Oerlikerhus, Thurgauerstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra"
3097,1112,Torry Clément,as1,Val-de-Charmey,1,at0,FALSE,FALSE,FALSE,rt433,2792507.0,1169655.0,GR,3788,2012,9,aw407,19,46.65036271018168,9.953780813828622,POINT (9.953780813828622 46.65036271018168),1169655.0,2582991.0,10253691.0,"46.65036271018168,9.953780813828622","Via Valtellina, S-chanf, Maloja, Graubünden/Grischun/Grigioni, 7525, Schweiz/Suisse/Svizzera/Svizra"
3098,1113,Tostelweg,as1,Wangen (SZ),1,at2,FALSE,FALSE,FALSE,rt430,2717691.0,1226707.0,SG,3312,2011,8,aw406,3,47.180841246113005,8.99137736064395,POINT (8.99137736064395 47.180841246113),1226707.0,2710101.0,10081564.0,"47.180841246113005,8.99137736064395","A3, Reggwis, Benken (SG), Wahlkreis See-Gaster, Sankt Gallen, 8864, Schweiz/Suisse/Svizzera/Svizra"
3099,1115,Tüllenstrasse,as1,Schwende,1,at0,FALSE,FALSE,FALSE,rt430,2638836.0,1241007.0,SO,2585,2013,8,aw407,9,47.31879330761881,7.952302206816984,POINT (7.952302206816984 47.31879330761881),1241007.0,2749099.0,10173211.0,"47.31879330761881,7.952302206816984","A1, Schürmatt, Safenwil, Bezirk Olten, Bezirk Zofingen, Aargau, 5745, Schweiz/Suisse/Svizzera/Svizra"
